publication_date,title,url
2021-12-01,Bombs: Badly injured cops stuck with bills,https://observer.ug/news/bombs-badly-injured-cops-stuck-with-bills/
2021-12-01,"Crashed in road accident, will Hussein walk again?",https://observer.ug/news/crashed-in-road-accident-will-hussein-walk-again/
2021-12-08,"With so many donations, govt considers reallocating COVID vaccine funds",https://observer.ug/news/with-so-many-donations-govt-considers-reallocating-covid-vaccine-funds/
2021-12-28,UAE suspends flights from Uganda over COVID-19,https://observer.ug/news/uae-suspends-flights-from-uganda-over-covid-19/
2021-12-29,Terrorism threat puts police canine unit at the forefront,https://observer.ug/news/terrorism-threat-puts-police-canine-unit-at-the-forefront/
2022-01-25,Who will replace Mutebile?,https://observer.ug/news/who-will-replace-mutebile/
2022-01-26,How Sembuya built Sembule from a small hardware shop,https://observer.ug/news/how-sembuya-built-sembule-from-a-small-hardware-shop/
2022-02-10,History repeats itself as minister Muhwezi faces censure over torture,https://observer.ug/news/history-repeats-itself-as-minister-muhwezi-faces-censure-over-torture/
2022-02-16,Accident: Saudi court awards Shs 270m to Ugandan domestic worker Nakintu,https://observer.ug/news/accident-saudi-court-awards-shs-270m-to-ugandan-domestic-worker-nakintu/
2022-03-10,Kawooya: Ugandan CEO ready to champion digital financial inclusion in Africa,https://observer.ug/business/kawooya-ugandan-ceo-ready-to-champion-digital-financial-inclusion-in-africa/
2022-04-01,Pictorial: Jacob Oulanyah’s body returned to Uganda,https://observer.ug/news/pictorial-jacob-oulanyah-s-body-returned-to-uganda/
2022-04-05,Potential investment areas during period of inflation,https://observer.ug/business/potential-investment-areas-during-period-of-inflation/
2022-04-11,Army kills 11 in Karamoja as Museveni vows to end insecurity,https://observer.ug/news/army-kills-11-in-karamoja-as-museveni-vows-to-end-insecurity/
2022-04-13,MPs query exclusive coffee deal between gov’t and Lubowa hospital investor,https://observer.ug/news/mps-query-exclusive-coffee-deal-between-gov-t-and-lubowa-hospital-investor/
2022-04-19,MPs give nod of approval to Shs 71bn additional funding to State House,https://observer.ug/news/mps-give-nod-of-approval-to-shs-71bn-addition-funds-to-state-house/
2022-04-20,POISON: General buys antidote tablets,https://observer.ug/news/poison-general-buys-antidote-tablets/
2022-04-28,Chinese national arrested for blocking minister from inspecting factory,https://observer.ug/news/chinese-national-arrested-for-blocking-minister-from-inspecting-factory/
2022-05-05,Uganda Land Commission blames COVID-19 for lack of land database,https://observer.ug/news/uganda-land-commission-blames-covid-19-for-lack-of-land-database/
2022-05-17,MTN commits Shs 2.8bn towards ICT interventions in 2022,https://observer.ug/business/mtn-commits-shs-2-8bn-towards-ict-interventions-in-2022/
2022-06-01,"Don’t ban crypto currencies, regulate them",https://observer.ug/business/don-t-ban-crypto-currencies-regulate-them/
2022-06-03,Shs 13bn collected in Entebbe expressway toll fees in 4 months,https://observer.ug/news/shs-13bn-collected-in-entebbe-expressway-toll-fees-in-4-months/
2022-06-07,Mining investors flee Karamoja as insecurity intensifies,https://observer.ug/news/mining-investors-flee-karamoja-as-insecurity-intesifies/
2022-06-07,Untold story of high commodity prices,https://observer.ug/news/untold-story-of-high-commodity-prices/
2022-06-15,South Africa first country in Africa to produce meat in laboratory,https://observer.ug/news/south-africa-first-country-in-africa-to-produce-meat-in-laboratory/
2022-06-21,Rwanda resents its portrayal in UK asylum row,https://observer.ug/news/rwanda-resents-its-portrayal-in-uk-asylum-row/
2022-06-22,Kakwenza petitions Human Rights Commission over children’s passports,https://observer.ug/news/kakwenza-petitions-human-rights-commission-over-children-s-passports/
2022-07-16,"Sejusa, Kayihura army retirement postponed",https://observer.ug/news/sejusa-kayihura-army-retirement-postponed/
2022-07-19,"Pinetti denies getting monopoly on Uganda’s coffee, questions MPs’ powers",https://observer.ug/news/pinetti-denies-getting-monopoly-over-uganda-s-coffee/
2022-07-27,How Buganda bigwigs planned to restore Kabaka’s Rolls Royce,https://observer.ug/news/how-buganda-bigwigs-planned-to-restore-kabaka-s-rolls-royce/
2022-07-29,"Big pink diamond discovered in Angola, largest in 300 years",https://observer.ug/news/big-pink-diamond-discovered-in-angola-largest-in-300-years/
2022-08-01,Laina Finance facilitates purchase of electronic devices on credit,https://observer.ug/business/laina-finance-facilitates-purchase-of-electronic-devices-on-credit/
2022-08-05,"Malawi blocks plans to ‘export’ 2000 unemployed nurses to US, Saudi Arabia",https://observer.ug/news/malawi-blocks-plans-to-export-2000-unemployed-nurses-to-us-saudi-arabia/
2022-08-15,At least 41 dead in fire at Cairo Coptic church,https://observer.ug/news/at-least-41-dead-in-fire-at-cairo-coptic-church/
2022-08-21,Body of Ugandan businessman mutilated in S.Africa returned for burial,https://observer.ug/news/body-of-ugandan-businessman-mutilated-in-s-africa-returned-for-burial/
2022-08-23,Price of building materials creates housing headache,https://observer.ug/business/price-of-building-materials-creates-housing-headache/
2022-09-09,Rivalry over a woman cited in Acorns International school security guard shooting,https://observer.ug/news/rivalry-over-a-woman-cited-in-acorns-international-school-security-guard-shooting/
2022-09-14,Uganda Airlines boss Bamuturaki in fresh trouble over Shs 49m travel per diem,https://observer.ug/news/uganda-airlines-boss-bamuturaki-in-fresh-trouble-over-shs-49m-travel-per-diem/
2022-09-23,China’s resource exploitation in Gilgit-Baltistan causing environmental degradation,https://observer.ug/news/china-s-resource-exploitation-in-gilgit-baltistan-causing-environmental-degradation/
2022-10-07,"Uganda’s Science Week to focus on space science, electric cars",https://observer.ug/news/uganda-s-science-week-to-focus-on-space-science-electric-cars/
2022-10-15,Uganda’s ‘Buyende nuclear power plant’ to cost Shs 34 trillion,https://observer.ug/news/uganda-s-buyende-nuclear-power-plant-to-cost-shs-34-trillion/
2022-11-25,Geneva Chapter raises China on blocking UN move to designate global terrorists,https://observer.ug/news/geneva-chapter-raises-china-on-blocking-un-move-to-designate-global-terrorists/
2022-12-07,Makerere University Lung Institute evaluating herbal remedies for asthma,https://observer.ug/news/makerere-university-lung-institute-evaluating-herbal-remedies-for-asthma/
2022-12-21,EU earmarks Shs 232bn to support Uganda’s climate change goals,https://observer.ug/news/eu-earmarks-shs-232bn-to-support-uganda-s-climate-change-goals/
2023-01-23,Somali security end 5-hr-long al-Shabaab siege on Mogadishu mayor’s office,https://observer.ug/news/somali-security-end-5-hr-long-al-shabaab-siege-on-mogadishu-mayor-s-office/
2023-02-03,Kisaka summoned to explain Shs 1.1 trillion Kampala road works,https://observer.ug/news/kisaka-summoned-to-explain-shs-1-1-trillion-kampala-road-works/
2023-02-12,Is Islamic banking the next gold mine for Uganda?,https://observer.ug/business/is-islamic-banking-the-next-gold-mine-for-uganda/
2023-02-15,"Free at last, but broken after 523 days in jail",https://observer.ug/news/free-at-last-but-broken-after-523-days-in-jail/
2023-02-19,"Govt now bans foreign travel, salary enhancements",https://observer.ug/news/govt-bans-foreign-travel-salary-enhancements/
2023-02-25,How NSSF clamped down on suspense account fraud and won Shs 152m case,https://observer.ug/business/how-nssf-clamped-down-on-suspense-account-fraud-and-won-shs-152m-case/
2023-02-28,Solar-powered water irrigation sites to enhance rural farming,https://observer.ug/business/solar-powered-water-irrigation-sites-to-enhance-rural-farming/
2023-02-28,Stanbic bank’s Juuko speaks out on fraud in financial sector,https://observer.ug/business/stanbic-bank-s-juuko-speaks-out-on-fraud-in-financial-sector/
2023-03-03,Absa bank ordered to pay Shs 6bn for illegally selling Progressive SS,https://observer.ug/news/absa-bank-ordered-to-pay-shs-6bn-for-illegally-selling-progressive-ss/
2023-03-20,Gunmen kill 9 Chinese at mine in Central African Republic,https://observer.ug/news/gunmen-kill-9-chinese-at-mine-in-central-african-republic/
2023-03-29,MPs ask for more funding to police canine unit,https://observer.ug/news/mps-ask-for-more-funding-to-police-canine-unit/
2023-03-29,Museveni keeps Owiny-Dollo guessing over Justice Kisaakye,https://observer.ug/news/museveni-keeps-owiny-dollo-guessing-over-justice-kisaakye/
2023-04-12,Shs 4 billion electricity project goes live,https://observer.ug/business/shs-4-billion-electricity-project-goes-live/
2023-05-03,Minister Nandutu further remanded,https://observer.ug/news/minister-nandutu-further-remanded/
2023-05-16,Food prices increase by 50% due to Masaka road closure,https://observer.ug/news/food-prices-increase-by-50-due-to-masaka-road-closure/
2023-05-30,There’s no such thing as ‘expired course’ – Vice chancellors’ forum,https://observer.ug/news/there-s-no-such-thing-as-expired-course-vice-chancellors-forum/
2023-06-28,USA pushes for control of Islamic schools in Uganda,https://observer.ug/news/usa-pushes-for-control-of-islamic-schools-in-uganda/
2023-07-02,Security shoot dead 3 suspected ADF rebels in Kiboga,https://observer.ug/news/security-shoot-dead-3-suspected-adf-rebels-in-kiboga/
2023-07-09,Kabalega International Airport to open in October,https://observer.ug/news/kabalega-international-airport-to-open-in-october/
2023-07-11,Common cryptocurrency scams new traders should watch out for,https://observer.ug/business/common-cryptocurrency-scams-new-traders-should-watch-out-for/
2023-07-16,Proposed income tax amendment to limit carrying forward of tax losses,https://observer.ug/business/proposed-income-tax-amendment-to-limit-carrying-forward-of-tax-losses/
2023-07-26,HiPipo calls for 2023 Digital Impact Awards Africa nominations,https://observer.ug/business/hipipo-calls-for-2023-digital-impact-awards-africa-nominations/
2023-07-26,Will UPDF security services cripple or shake up industry?,https://observer.ug/news/will-updf-security-services-cripple-or-shake-up-industry/
2023-08-02,France begins evacuating citizens from Niger,https://observer.ug/news/france-begins-evacuating-citizens-from-niger/
2023-08-10,Keith Kalyegira’s chieftaincy at CMA: a hit or a miss?,https://observer.ug/business/keith-kalyegira-s-chieftaincy-at-cma-a-hit-or-a-miss/
2023-08-16,"Programmers tipped on funding partnership, marketing skills",https://observer.ug/business/programmers-tipped-on-funding-partnership-marketing-skills/
2023-08-16,Protracted land dispute in Mukono leaves security in a spot of bother,https://observer.ug/news/protracted-land-dispute-in-mukono-leaves-security-in-a-spot-of-bother/
2023-08-25,Rosewell hospital sued for detaining newly born baby over medical bills,https://observer.ug/news/rosewell-hospital-sued-for-detaining-newly-born-baby-over-medical-bills/
2023-08-29,Is China still a developing country?,https://observer.ug/news/is-china-still-a-developing-country/
2023-09-06,Expert: new Narcotics bill risks exacerbating drug-addiction issue,https://observer.ug/news/expert-new-narcotics-bill-risks-exacerbating-drug-addiction-issue/
2023-09-27,"Will the battles between Kacita, URA ever stall?",https://observer.ug/news/will-the-battles-between-kacita-ura-ever-stall/
2023-10-22,Kingfisher to resume oil operations as govt lifts suspension,https://observer.ug/news/kingfisher-to-resume-oil-operations-as-govt-lifts-suspension/
2023-11-04,"Link Bus driver Jjemba denies using mobile phone while driving, granted bail",https://observer.ug/news/link-bus-driver-charged-for-using-mobile-phone-while-driving/
2023-11-08,Katanga death splits big shots,https://observer.ug/news/katanga-death-splits-big-shots/
2024-01-10,All-women birding club determined to leave mark on Ugandan tourism,https://observer.ug/news/all-women-birding-club-determined-to-leave-mark-on-ugandan-tourism/
2024-01-17,How billions vanish in government,https://observer.ug/news/how-billions-vanish-in-government/
2024-01-30,Relatives of 18 missing NUP supporters storm High court,https://observer.ug/news/relatives-of-missing-nup-supporters-storm-high-court/
2024-02-14,Ugandan maids work in hell,https://observer.ug/news/ugandan-maids-work-in-hell/
2024-03-16,Kabale University deputy VC Basheka sacked over abuse of office,https://observer.ug/news/kabale-university-deputy-vc-basheka-sacked-over-abuse-of-office/
2024-03-16,Speaker Among blocks debate on parliament corruption,https://observer.ug/news/speaker-among-blocks-debate-on-parliament-corruption/
2024-03-25,Luwero employer wanted for torturing 15-year-old worker to death,https://observer.ug/news/luwero-employer-wanted-for-torturing-15-year-old-worker-to-death/
2024-04-03,Bugoma destruction is adversely affecting Kikuube communities,https://observer.ug/news/news-news/bugoma-destruction-is-adversely-affecting-kikuube-communities/
2024-04-04,"Guard wanted over sedating colleagues, orchestrating robbery at Amref offices",https://observer.ug/news/guard-wanted-over-sedating-colleagues-orchestrating-robbery-at-amref-offices/
2024-04-10,How Congo’s timber is smuggled through Uganda,https://observer.ug/news/how-congo-s-timber-is-smuggled-through-uganda/
2024-04-10,Katanga murder: High court declines to grant widow Molly bail,https://observer.ug/news/katanga-murder-high-court-declines-to-grant-widow-molly-bail/
2024-04-10,Top officials evade tax – traders,https://observer.ug/news/top-officials-evade-tax-traders/
2024-04-24,Is Uganda truly a prime destination for investors?,https://observer.ug/news/is-uganda-truly-a-prime-destination-for-investors/
2024-05-14,Civilians in army courts: Supreme court to deliver judgment on notice,https://observer.ug/news/civilians-in-army-courts-supreme-court-to-deliver-judgment-on-notice/
2024-05-30,"Latest M23 rebels, Congolese army clashes leave 8 dead, 9 injured",https://observer.ug/news/latest-m23-rebels-congolese-army-clashes-leave-8-dead-9-injured/
2024-06-15,How a single painting tells the story of the Uganda Martyrs,https://observer.ug/news/how-a-single-painting-tells-the-story-of-the-uganda-martyrs/
2024-06-19,Mathias Mpuuga: a model of resilience?,https://observer.ug/news/mathias-mpuuga-a-model-of-resilience/
2024-07-24,Why Prof Umar Kakumba is being pushed out of Makerere,https://observer.ug/news/why-prof-umar-kakumba-is-being-pushed-out-of-makerere/
2024-08-05,"MP Ssemujju, mayor Nyanjura remanded over anti-Kenya protests",https://observer.ug/news/mp-ssemujju-mayor-nyanjura-remanded-over-anti-kenya-protest-march/
2024-08-14,Tamale Mirundi the patriot leaves mixed legacy,https://observer.ug/news/tamale-mirundi-the-patriot-leaves-mixed-legacy/
2024-08-27,Inside Musenero’s Shs 600bn Bukedi region’s wealth dev’t plan,https://observer.ug/news/inside-musenero-s-shs-600bn-bukedi-region-s-wealth-development-plan/
2024-08-28,"Katanga trial: Defense alleges pathologist bias, report backdating",https://observer.ug/news/katanga-trial-defense-alleges-pathologist-bias-report-backdating/
2024-08-29,Ruth Nankabirwa says oil pipeline financial closure due soon,https://observer.ug/business/ruth-nankabirwa-says-oil-pipeline-financial-closure-due-soon/
2024-09-03,Kyagulanyi shot as police accuses him of injuring self,https://observer.ug/news/kyagulanyi-shot-as-police-accuses-him-of-injuring-self/
2024-09-16,Property destroyed in Arua in botched Eddy Kenzo concert,https://observer.ug/news/property-destroyed-in-arua-in-botched-eddy-kenzo-concert/
2024-10-31,Chief Justice speaks out on justice Lydia Mugambe’s arrest in UK,https://observer.ug/news/chief-justice-speaks-out-on-justice-lydia-mugambe-s-arrest-in-uk/
2024-11-07,Real time African youth employment monitoring platform launched in Uganda,https://observer.ug/business/real-time-african-youth-employment-monitoring-platform-launched-in-nigeria/
2024-12-03,Chad President orders French troops to leave,https://observer.ug/news/chad-president-orders-french-troops-to-leave/
2024-12-04,Stalled World Bank project puts contractor on the spot,https://observer.ug/news/stalled-world-bank-project-puts-contractor-on-the-spot/
2024-12-30,Capital markets can power Uganda’s growth – minister,https://observer.ug/business/capital-markets-can-power-ugandas-growth-minister/
2024-12-30,Why Dubai is a driving force for Ugandan trade,https://observer.ug/business/why-dubai-is-a-driving-force-for-ugandan-trade/
2025-01-06,Kenyan lawyer Karua granted practising licence to represent Besigye,https://observer.ug/news/kenyan-lawyer-karua-granted-practising-licence-to-represent-besigye/
2025-01-08,Garbage crisis: 9.8 million homes dump or burn garbage poorly,https://observer.ug/news/garbage-crisis-9-8-million-homes-dump-or-burn-garbage-poorly/
2025-01-13,Severe water crisis hits Kasese Municipality,https://observer.ug/news/severe-water-crisis-hits-kasese-municipality/
2025-01-14,"Army court declares jurisdiction, orders Besigye to take plea",https://observer.ug/news/army-court-declares-jurisdiction-orders-besigye-to-take-plea/
2025-01-19,Why is food-rich Uganda still malnourished?,https://observer.ug/news/why-is-food-rich-uganda-still-malnourished/
2025-01-21,Kiteezi landfill tragedy survivors reject govt’s housing proposal,https://observer.ug/news/kiteezi-landfill-tragedy-survivors-reject-govts-housing-proposal/
2025-01-27,Lira High court declines to put aside 2013 land dispute ruling,https://observer.ug/news/lira-high-court-declines-to-put-aside-2013-land-dispute-ruling/
2025-02-05,Ankole heritage and tourism operators to sell great stories,https://observer.ug/business/ankole-heritage-and-tourism-operators-to-sell-great-stories/
2025-02-11,Museveni finally appoints Michael Atingi-Ego as Bank of Uganda Governor,https://observer.ug/business/museveni-finally-appoints-michael-atingi-ego-as-bank-of-uganda-governor/
2025-02-19,Shocking body parts prices,https://observer.ug/news/54636/
2025-03-26,Ugandan worker allegedly abandoned by UK company in Somalia,https://observer.ug/news/ugandan-worker-allegedly-abandoned-by-uk-company-in-somalia/
2025-04-02,Govt squanders Shs 70bn a year on idle loans,https://observer.ug/news/govt-squanders-shs-70bn-a-year-on-idle-loans/
2025-04-02,"MPs reject DPP’s budget over inefficiencies, abuse of office",https://observer.ug/news/mps-reject-dpps-budget-over-lack-of-professionalism/
2025-04-15,Cash-for-votes scandal rocks Uganda’s parliament,https://observer.ug/news/cash-for-votes-scandal-rocks-ugandas-parliament/
2025-04-15,Court orders Mulago hospital to examine Nandutu amid illness claims,https://observer.ug/news/court-orders-mulago-hospital-to-examine-nandutu-amid-illness-claims/
2025-04-17,Kampala City Hall court convicts several for walking on city grass,https://observer.ug/news/kampala-city-hall-court-sentences-several-for-walking-on-city-grass/
2025-04-29,We decided to rob Diamond Trust Bank to pay ourselves – security guard,https://observer.ug/news/we-decided-to-rob-diamond-trust-bank-to-pay-ourselves-security-guard/
2025-05-10,Kisoro man arrested for killing wife over supper,https://observer.ug/news/kisoro-man-arrested-for-killing-wife-over-supper/
2025-05-16,Bank of Uganda warned over ‘facilitating’ illicit gold trade,https://observer.ug/news/bank-of-uganda-warned-over-facilitating-illicit-gold-trade/
2025-06-02,East Africa looks to Uganda in fight against epidemics,https://observer.ug/news/east-africa-looks-to-uganda-in-fight-against-epidemics/
2025-07-07,Soroti schools shun scouts training,https://observer.ug/news/soroti-schools-shun-scouts-training/
2025-07-09,"Museveni to wetland farmers: Leave peacefully, earn more",https://observer.ug/news/museveni-to-wetland-farmers-leave-peacefully-earn-more/
2025-07-09,Taxing shifts in company control in Uganda: The fragile framework of change in ownership rules,https://observer.ug/business/taxing-shifts-in-company-control-in-uganda-the-fragile-framework-of-change-in-ownership-rules/
2025-07-22,Minister Namunganza denounces ‘social media’ NRM results,https://observer.ug/news/minister-namunganza-denounces-social-media-nrm-results/
2025-08-01,Fake doctor jailed 2yrs for causing deaths of 3 patients during surgery in Hoima,https://observer.ug/news/fake-doctor-jailed-2yrs-for-causing-deaths-of-3-patients-during-surgery-in-hoima/
2025-08-27,Healing wounds: Uganda’s struggle with the aftermath of Kyadondo’s bombing,https://observer.ug/news/healing-wounds-ugandas-struggle-with-the-aftermath-of-kyadondos-bombing/
2025-09-08,Albertine graben exploration sets delicate balance between oil and conservation,https://observer.ug/business/albertine-graben-exploration-sets-delicate-balance-between-oil-and-conservation/
2025-09-08,Seven nominated for Mbale city mayoral race,https://observer.ug/news/seven-nominated-for-mbale-city-mayoral-race/
2025-09-18,"Northern Uganda roads, food nutrition project strengthens ties with Germany",https://observer.ug/news/northern-uganda-roads-food-nutrition-project-strengthens-ties-with-germany/
2025-10-02,Banking on a greener future with green finance solutions for SMEs,https://observer.ug/business/banking-on-a-greener-future-with-green-finance-solutions-for-smes/
2025-10-07,KCCA blames downtown flooding on Nakivubo Channel works,https://observer.ug/news/kcca-blames-downtown-flooding-on-nakivubo-channel-works/
2025-10-15,Government collaborates with Equity bank to combat poverty in Busoga,https://observer.ug/business/government-collaborates-with-equity-bank-to-combat-poverty-in-busoga/
2025-10-22,From Kilometres to Minutes: EU–UNICEF safe water ends long treks in Kiryandongo,https://observer.ug/news/from-kilometres-to-minutes-eu-unicef-safe-water-ends-long-treks-in-kiryandongo/
2025-10-30,Abim artisanal miners granted gold mining license,https://observer.ug/business/abim-artisanal-miners-granted-gold-mining-license/
2025-11-06,Nyamugasani Water Project powers Kasese’s 10-fold economic growth drive,https://observer.ug/news/nyamugasani-water-project-powers-kaseses-10-fold-economic-growth-drive/
2025-11-12,"From Bududa to Mbarara, Uganda’s campaign trail turns chaotic",https://observer.ug/news/from-bududa-to-mbarara-ugandas-campaign-trail-turns-chaotic/
2025-11-12,Solar power partnership to bring water to millions across country,https://observer.ug/business/solar-power-partnership-to-bring-water-to-millions-across-country/
2025-11-20,"Boda Boda Union, Honda partner to supply motorcycles at Shs 250,000 deposit",https://observer.ug/business/boda-boda-union-honda-partner-to-supply-motorcycles-at-shs-250000-deposit/
2025-12-01,Munyagwa vows to deport all foreigners engaged in petty trade,https://observer.ug/news/munyagwa-vows-to-deport-all-foreigners-engaged-in-petty-trade/
2025-12-18,Xsabo Group eyes more solar plants,https://observer.ug/business/xsabo-group-eyes-more-solar-plants/
2025-12-23,Mulago hospital to start liver transplants next year,https://observer.ug/news/mulago-hospital-to-start-liver-transplants-next-year/
2026-01-01,Unsung community business group lifting lives in the Albertine graben,https://observer.ug/business/unsung-community-business-group-lifting-lives-in-the-albertine-graben/
2026-01-05,Environmental activists call for community-led governance of Ugandan lakes,https://observer.ug/news/environmental-activists-call-for-community-led-governance-of-ugandan-lakes/
2026-01-08,TDB Group celebrates 40 years,https://observer.ug/business/tdb-group-celebrates-40-years/
2026-01-10,"Adios Polly Ouma, Uganda’s most influential footballer and coach",https://observer.ug/news/adios-polly-ouma-ugandas-most-influential-footballer-and-coach/
2026-01-18,Why Ugandans are not benefiting from gold boom,https://observer.ug/news/why-ugandans-are-not-benefiting-from-gold-boom/
2026-01-20,EuroGold opens main offices in Dubai,https://observer.ug/business/eurogold-opens-main-offices-in-dubai/
2026-01-21,Masaka court orders Kalungu West vote recount over thin margin,https://observer.ug/news/masaka-court-orders-kalungu-west-vote-recount-over-thin-margin/
2026-01-23,"Two Kampala girls, one turning point",https://observer.ug/news/two-kampala-girls-one-turning-point/
2026-02-04,Uganda secures $6.3m grant to modernize weather infrastructure,https://observer.ug/business/uganda-secures-6-3m-grant-to-modernize-weather-infrastructure/
2026-02-06,New audit reveals rot in govt,https://observer.ug/news/new-audit-reveals-rot-in-govt/
2026-02-13,UGANDA AIRLINES: How billions vanished in 4 years,https://observer.ug/news/uganda-airlines-how-billions-vanished-in-4-years/
2026-02-18,Mobile Money: New World Bank data may shock you,https://observer.ug/news/mobile-money-new-world-bank-data-may-shock-you/
2026-02-19,"Pro Industries boss sues govt over ‘illegal raid’, seeks Shs 4bn compensation",https://observer.ug/news/pro-industries-boss-sues-govt-over-illegal-raid-seeks-shs-4bn-compensation/
2026-02-24,dfcu bank opens new branch in Namanve,https://observer.ug/business/dfcu-bank-opens-55th-branch-in-namanve/
2026-02-25,Eight years after OTT: A failed experiment that stifled Uganda’s digital economy,https://observer.ug/news/eight-years-after-ott-a-failed-experiment-that-stifled-ugandas-digital-economy/
2026-02-25,Why Museveni embraces sore opposition losers,https://observer.ug/news/why-museveni-embraces-sore-opposition-losers/
2026-03-04,IMF’s Abebe advises gov’t to reduce tax exemptions,https://observer.ug/business/imfs-abebe-advices-govt-to-reduce-tax-exemptions/
2026-03-06,Lawyer Mabirizi denied bail over lack of valid ID,https://observer.ug/news/lawyer-mabirizi-denied-bail-over-lack-of-valid-id/
2026-03-09,Gov’t to hold nationwide consultations ahead of Express Penalty System relaunch,https://observer.ug/news/govt-to-hold-nationwide-consultations-ahead-of-electronic-penalty-system-relaunch/
2026-03-09,How Uganda’s case backlog is choking private investment,https://observer.ug/business/how-ugandas-case-backlog-is-choking-private-investment/
2026-03-10,Rubanda woman jailed over Shs 14m broken marriage promise debt,https://observer.ug/news/rubanda-woman-jailed-over-shs14m-broken-marriage-promise-debt/
2026-03-11,Govt banks on new tax measures to boost revenues,https://observer.ug/business/govt-banks-on-new-tax-measures-to-boost-revenues/
2026-03-16,Minister Anite urges boda boda riders to save for the future,https://observer.ug/business/minister-anite-urges-boda-boda-riders-to-save-for-the-future/
2026-03-17,Gov’t seeks parliamentary approval for Shs 6 trillion already spent last year,https://observer.ug/news/govt-seeks-parliamentary-approval-for-shs-6-trillion-already-spent-last-year/
2026-03-17,M23 rebels: Entebbe mayor Rwalinda loses Shs 273m case against Stanbic bank,https://observer.ug/news/m23-rebels-entebbe-mayor-rulinda-loses-shs-273m-case-against-stanbic-bank/
2026-03-17,Namisindwa parish chiefs protest Shs179m unpaid allowances,https://observer.ug/news/namisindwa-parish-chiefs-protest-shs179m-unpaid-allowances/
2026-03-18,Will Uganda’s new love for airports grow the economy?,https://observer.ug/business/will-ugandas-new-love-for-airports-grow-the-economy/
2026-03-20,How corruption stripped PwC naked,https://observer.ug/news/how-corruption-stripped-pwc-naked/
2026-03-21,"Roofings unveils e-commerce platform, plans iron ore investment",https://observer.ug/business/roofings-unveils-e-commerce-platform-plans-iron-ore-investment/
2026-03-23,"DPP, police raise concerns over proposed forensic law",https://observer.ug/news/dpp-police-raise-concerns-over-proposed-forensic-law/
2026-03-23,TotalEnergies marks Chinese New Year with renewed sustainability commitment,https://observer.ug/business/totalenergies-marks-chinese-new-year-with-renewed-sustainability-commitment/
2026-03-29,Economics of forgiveness: A final chance to reset your business debt,https://observer.ug/business/economics-of-forgiveness-a-final-chance-to-reset-your-business-debt/
2026-04-01,She started small: now her farm feeds thousands,https://observer.ug/news/she-started-small-now-her-farm-feeds-thousands/
2026-04-01,Thousands of refugee households in Uganda move towards self-reliance,https://observer.ug/news/thousands-of-refugee-households-in-uganda-move-towards-self-reliance/
2026-04-02,Kenyan motorists dash to Uganda for cheaper fuel,https://observer.ug/news/kenyan-motorists-dash-to-uganda-for-cheaper-fuel/
2026-04-02,UIA board moves to replace Mukiza as director general,https://observer.ug/news/uia-board-moves-to-replace-mukiza-as-director-general/
2026-04-02,Ugandans breathe world’s dirtiest air,https://observer.ug/news/ugandans-breathe-worlds-dirtiest-air/
2026-04-06,Buliisa considers biometric machines to curb health worker absenteeism,https://observer.ug/news/buliisa-considers-biometric-machines-to-curb-health-worker-absenteeism/
2026-04-08,Ex-minister Nandutu found guilty of stealing Karamoja iron sheets,https://observer.ug/news/ex-minister-nandutu-found-guilty-of-stealing-karamoja-iron-sheets/
2026-04-08,Kapchorwa locals alarmed as key bridges near collapse,https://observer.ug/news/kapchorwa-locals-alarmed-as-key-bridges-near-collapse/
2026-04-08,Karema vs Kadondi: Will girl power redefine Makerere’s guild politics,https://observer.ug/news/karema-vs-kadondi-will-girl-power-redefine-makereres-guild-politics/
2026-04-09,Mubende goats introduced in Zombo,https://observer.ug/news/mubende-goats-introduced-in-zombo/
